Time,CORE_ZN:ATLANTA-HARTSFIELD.JACKSON.INTL.AP_GA_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_ZN:ATLANTA-HARTSFIELD.JACKSON.INTL.AP_GA_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],CORE_ZN:ATLANTA-HARTSFIELD.JACKSON.INTL.AP_GA_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_ZN:ATLANTA-HARTSFIELD.JACKSON.INTL.AP_GA_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_1:ATLANTA-HARTSFIELD.JACKSON.INTL.AP_GA_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_1:ATLANTA-HARTSFIELD.JACKSON.INTL.AP_GA_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_ZN_1:ATLANTA-HARTSFIELD.JACKSON.INTL.AP_GA_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_1:ATLANTA-HARTSFIELD.JACKSON.INTL.AP_GA_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_2:ATLANTA-HARTSFIELD.JACKSON.INTL.AP_GA_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_2:ATLANTA-HARTSFIELD.JACKSON.INTL.AP_GA_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_ZN_2:ATLANTA-HARTSFIELD.JACKSON.INTL.AP_GA_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_2:ATLANTA-HARTSFIELD.JACKSON.INTL.AP_GA_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_3:ATLANTA-HARTSFIELD.JACKSON.INTL.AP_GA_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_3:ATLANTA-HARTSFIELD.JACKSON.INTL.AP_GA_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_ZN_3:ATLANTA-HARTSFIELD.JACKSON.INTL.AP_GA_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_3:ATLANTA-HARTSFIELD.JACKSON.INTL.AP_GA_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_4:ATLANTA-HARTSFIELD.JACKSON.INTL.AP_GA_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_4:ATLANTA-HARTSFIELD.JACKSON.INTL.AP_GA_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_ZN_4:ATLANTA-HARTSFIELD.JACKSON.INTL.AP_GA_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_4:ATLANTA-HARTSFIELD.JACKSON.INTL.AP_GA_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
04:36:00,1.129893E+03,3.241400E+03,5.540256E-02,2.488964E-01,4.246569E+03,1.598008E+03,2.191825E-01,1.126400E-01,2.521710E+03,1.310713E+03,1.236453E-01,1.006468E-01,4.095210E+03,2.097618E+03,2.007981E-01,1.610712E-01,2.570414E+03,1.364260E+03,1.260333E-01,1.047585E-01
04:37:00,1.129898E+03,3.240988E+03,5.540281E-02,2.488648E-01,4.246571E+03,1.597256E+03,2.191826E-01,1.125870E-01,2.521711E+03,1.310125E+03,1.236453E-01,1.006016E-01,4.095212E+03,2.096808E+03,2.007981E-01,1.610090E-01,2.570415E+03,1.363584E+03,1.260334E-01,1.047066E-01
04:38:00,1.129903E+03,3.240578E+03,5.540307E-02,2.488332E-01,4.246572E+03,1.596506E+03,2.191827E-01,1.125342E-01,2.521712E+03,1.309538E+03,1.236454E-01,1.005565E-01,4.095213E+03,2.095999E+03,2.007982E-01,1.609469E-01,2.570415E+03,1.362909E+03,1.260334E-01,1.046548E-01
04:39:00,1.129908E+03,3.240168E+03,5.540332E-02,2.488017E-01,4.246574E+03,1.595757E+03,2.191828E-01,1.124814E-01,2.521713E+03,1.308952E+03,1.236454E-01,1.005115E-01,4.095215E+03,2.095191E+03,2.007983E-01,1.608849E-01,2.570416E+03,1.362236E+03,1.260334E-01,1.046031E-01
04:40:00,1.129913E+03,3.239758E+03,5.540357E-02,2.487703E-01,4.246575E+03,1.595009E+03,2.191828E-01,1.124287E-01,2.521714E+03,1.308366E+03,1.236455E-01,1.004665E-01,4.095217E+03,2.094385E+03,2.007984E-01,1.608230E-01,2.570417E+03,1.361564E+03,1.260335E-01,1.045515E-01
04:41:00,1.129918E+03,3.239349E+03,5.540382E-02,2.487389E-01,4.246576E+03,1.594263E+03,2.191829E-01,1.123760E-01,2.521715E+03,1.307782E+03,1.236455E-01,1.004217E-01,4.095218E+03,2.093580E+03,2.007985E-01,1.607611E-01,2.570418E+03,1.360893E+03,1.260335E-01,1.045000E-01
04:42:00,1.129923E+03,3.238941E+03,5.540407E-02,2.487076E-01,4.246578E+03,1.593517E+03,2.191830E-01,1.123235E-01,2.521716E+03,1.307198E+03,1.236455E-01,1.003769E-01,4.095220E+03,2.092777E+03,2.007986E-01,1.606994E-01,2.570419E+03,1.360223E+03,1.260336E-01,1.044485E-01
04:43:00,1.129929E+03,3.238534E+03,5.540432E-02,2.486763E-01,4.246579E+03,1.592773E+03,2.191831E-01,1.122710E-01,2.521716E+03,1.306616E+03,1.236456E-01,1.003321E-01,4.095222E+03,2.091974E+03,2.007986E-01,1.606378E-01,2.570420E+03,1.359555E+03,1.260336E-01,1.043972E-01
04:44:00,1.129934E+03,3.238127E+03,5.540457E-02,2.486451E-01,4.246581E+03,1.592030E+03,2.191831E-01,1.122187E-01,2.521717E+03,1.306034E+03,1.236456E-01,1.002875E-01,4.095224E+03,2.091173E+03,2.007987E-01,1.605763E-01,2.570421E+03,1.358887E+03,1.260336E-01,1.043460E-01
04:45:00,1.129939E+03,3.237721E+03,5.540482E-02,2.486139E-01,4.246582E+03,1.591288E+03,2.191832E-01,1.121664E-01,2.521718E+03,1.305454E+03,1.236457E-01,1.002429E-01,4.095225E+03,2.090373E+03,2.007988E-01,1.605149E-01,2.570421E+03,1.358221E+03,1.260337E-01,1.042948E-01
04:46:00,1.129944E+03,3.237315E+03,5.540508E-02,2.485827E-01,4.246584E+03,1.590547E+03,2.191833E-01,1.121142E-01,2.521719E+03,1.304874E+03,1.236457E-01,1.001984E-01,4.095227E+03,2.089575E+03,2.007989E-01,1.604536E-01,2.570422E+03,1.357556E+03,1.260337E-01,1.042437E-01
04:47:00,1.129949E+03,3.236910E+03,5.540533E-02,2.485516E-01,4.246585E+03,1.589808E+03,2.191834E-01,1.120620E-01,2.521720E+03,1.304295E+03,1.236457E-01,1.001539E-01,4.095229E+03,2.088777E+03,2.007990E-01,1.603924E-01,2.570423E+03,1.356892E+03,1.260338E-01,1.041928E-01
04:48:00,1.129954E+03,3.236506E+03,5.540558E-02,2.485206E-01,4.246587E+03,1.589070E+03,2.191834E-01,1.120100E-01,2.521721E+03,1.303717E+03,1.236458E-01,1.001095E-01,4.095230E+03,2.087981E+03,2.007991E-01,1.603312E-01,2.570424E+03,1.356230E+03,1.260338E-01,1.041419E-01
04:49:00,1.129959E+03,3.236103E+03,5.540583E-02,2.484896E-01,4.246588E+03,1.588332E+03,2.191835E-01,1.119580E-01,2.521722E+03,1.303140E+03,1.236458E-01,1.000652E-01,4.095232E+03,2.087187E+03,2.007991E-01,1.602702E-01,2.570425E+03,1.355568E+03,1.260339E-01,1.040911E-01
04:50:00,1.129964E+03,3.235700E+03,5.540608E-02,2.484587E-01,4.246589E+03,1.587596E+03,2.191836E-01,1.119062E-01,2.521722E+03,1.302564E+03,1.236459E-01,1.000210E-01,4.095234E+03,2.086393E+03,2.007992E-01,1.602093E-01,2.570426E+03,1.354908E+03,1.260339E-01,1.040404E-01
04:51:00,1.129969E+03,3.235297E+03,5.540633E-02,2.484278E-01,4.246591E+03,1.586862E+03,2.191837E-01,1.118544E-01,2.521723E+03,1.301988E+03,1.236459E-01,9.997679E-02,4.095235E+03,2.085601E+03,2.007993E-01,1.601484E-01,2.570426E+03,1.354249E+03,1.260339E-01,1.039898E-01
04:52:00,1.129975E+03,3.234896E+03,5.540657E-02,2.483969E-01,4.246592E+03,1.586128E+03,2.191837E-01,1.118026E-01,2.521724E+03,1.301414E+03,1.236460E-01,9.993269E-02,4.095237E+03,2.084810E+03,2.007994E-01,1.600877E-01,2.570427E+03,1.353591E+03,1.260340E-01,1.039392E-01
04:53:00,1.129980E+03,3.234495E+03,5.540682E-02,2.483661E-01,4.246594E+03,1.585395E+03,2.191838E-01,1.117510E-01,2.521725E+03,1.300840E+03,1.236460E-01,9.988865E-02,4.095239E+03,2.084020E+03,2.007995E-01,1.600271E-01,2.570428E+03,1.352934E+03,1.260340E-01,1.038888E-01
04:54:00,1.129985E+03,3.234095E+03,5.540707E-02,2.483355E-01,4.246595E+03,1.584665E+03,2.191839E-01,1.116995E-01,2.521726E+03,1.300269E+03,1.236460E-01,9.984475E-02,4.095240E+03,2.083233E+03,2.007996E-01,1.599666E-01,2.570429E+03,1.352279E+03,1.260341E-01,1.038385E-01
04:55:00,1.129990E+03,3.233696E+03,5.540732E-02,2.483048E-01,4.246597E+03,1.583935E+03,2.191840E-01,1.116481E-01,2.521727E+03,1.299698E+03,1.236461E-01,9.980089E-02,4.095242E+03,2.082447E+03,2.007996E-01,1.599062E-01,2.570430E+03,1.351625E+03,1.260341E-01,1.037883E-01
04:56:00,1.129995E+03,3.233298E+03,5.540757E-02,2.482742E-01,4.246598E+03,1.583208E+03,2.191840E-01,1.115968E-01,2.521727E+03,1.299128E+03,1.236461E-01,9.975715E-02,4.095244E+03,2.081662E+03,2.007997E-01,1.598460E-01,2.570431E+03,1.350973E+03,1.260341E-01,1.037382E-01
04:57:00,1.130000E+03,3.232900E+03,5.540782E-02,2.482437E-01,4.246599E+03,1.582480E+03,2.191841E-01,1.115455E-01,2.521728E+03,1.298559E+03,1.236462E-01,9.971344E-02,4.095245E+03,2.080878E+03,2.007998E-01,1.597858E-01,2.570432E+03,1.350322E+03,1.260342E-01,1.036882E-01
04:58:00,1.130005E+03,3.232503E+03,5.540807E-02,2.482132E-01,4.246601E+03,1.581755E+03,2.191842E-01,1.114944E-01,2.521729E+03,1.297991E+03,1.236462E-01,9.966984E-02,4.095247E+03,2.080097E+03,2.007999E-01,1.597258E-01,2.570432E+03,1.349672E+03,1.260342E-01,1.036383E-01
04:59:00,1.130010E+03,3.232106E+03,5.540832E-02,2.481827E-01,4.246602E+03,1.581030E+03,2.191843E-01,1.114433E-01,2.521730E+03,1.297424E+03,1.236462E-01,9.962627E-02,4.095249E+03,2.079315E+03,2.008000E-01,1.596658E-01,2.570433E+03,1.349023E+03,1.260343E-01,1.035885E-01
05:00:00,1.130015E+03,3.231710E+03,5.540856E-02,2.481523E-01,4.246604E+03,1.580306E+03,2.191843E-01,1.113923E-01,2.521731E+03,1.296857E+03,1.236463E-01,9.958275E-02,4.095250E+03,2.078535E+03,2.008000E-01,1.596059E-01,2.570434E+03,1.348375E+03,1.260343E-01,1.035387E-01
05:01:00,1.130020E+03,3.231314E+03,5.540881E-02,2.481219E-01,4.246605E+03,1.579624E+03,2.191844E-01,1.113442E-01,2.521732E+03,1.296317E+03,1.236463E-01,9.954131E-02,4.095252E+03,2.077795E+03,2.008001E-01,1.595491E-01,2.570435E+03,1.347753E+03,1.260344E-01,1.034910E-01
05:02:00,1.130025E+03,3.230919E+03,5.540906E-02,2.480916E-01,4.246607E+03,1.578985E+03,2.191845E-01,1.112991E-01,2.521733E+03,1.295806E+03,1.236464E-01,9.950204E-02,4.095254E+03,2.077100E+03,2.008002E-01,1.594956E-01,2.570436E+03,1.347161E+03,1.260344E-01,1.034455E-01
05:03:00,1.130030E+03,3.230525E+03,5.540931E-02,2.480613E-01,4.246608E+03,1.578388E+03,2.191845E-01,1.112571E-01,2.521733E+03,1.295323E+03,1.236464E-01,9.946495E-02,4.095255E+03,2.076448E+03,2.008003E-01,1.594456E-01,2.570437E+03,1.346598E+03,1.260344E-01,1.034023E-01
05:04:00,1.130035E+03,3.230131E+03,5.540955E-02,2.480311E-01,4.246609E+03,1.577835E+03,2.191846E-01,1.112181E-01,2.521734E+03,1.294868E+03,1.236465E-01,9.943003E-02,4.095257E+03,2.075841E+03,2.008004E-01,1.593990E-01,2.570437E+03,1.346064E+03,1.260345E-01,1.033613E-01
05:05:00,1.130040E+03,3.229738E+03,5.540980E-02,2.480009E-01,4.246611E+03,1.577324E+03,2.191847E-01,1.111821E-01,2.521735E+03,1.294442E+03,1.236465E-01,9.939731E-02,4.095259E+03,2.075278E+03,2.008005E-01,1.593558E-01,2.570438E+03,1.345560E+03,1.260345E-01,1.033226E-01
05:06:00,1.130045E+03,3.229345E+03,5.541005E-02,2.479707E-01,4.246612E+03,1.576857E+03,2.191848E-01,1.111492E-01,2.521736E+03,1.294044E+03,1.236465E-01,9.936678E-02,4.095260E+03,2.074760E+03,2.008005E-01,1.593160E-01,2.570439E+03,1.345085E+03,1.260346E-01,1.032861E-01
05:07:00,1.130050E+03,3.228954E+03,5.541030E-02,2.479407E-01,4.246614E+03,1.576394E+03,2.191848E-01,1.111165E-01,2.521737E+03,1.293650E+03,1.236466E-01,9.933650E-02,4.095262E+03,2.074249E+03,2.008006E-01,1.592767E-01,2.570440E+03,1.344615E+03,1.260346E-01,1.032500E-01
05:08:00,1.130055E+03,3.228563E+03,5.541054E-02,2.479107E-01,4.246615E+03,1.575932E+03,2.191849E-01,1.110840E-01,2.521738E+03,1.293257E+03,1.236466E-01,9.930632E-02,4.095264E+03,2.073739E+03,2.008007E-01,1.592376E-01,2.570441E+03,1.344147E+03,1.260346E-01,1.032141E-01
05:09:00,1.130060E+03,3.228174E+03,5.541079E-02,2.478808E-01,4.246616E+03,1.575473E+03,2.191850E-01,1.110516E-01,2.521738E+03,1.292866E+03,1.236467E-01,9.927632E-02,4.095265E+03,2.073234E+03,2.008008E-01,1.591988E-01,2.570442E+03,1.343681E+03,1.260347E-01,1.031783E-01
05:10:00,1.130066E+03,3.227785E+03,5.541104E-02,2.478509E-01,4.246618E+03,1.575017E+03,2.191851E-01,1.110194E-01,2.521739E+03,1.292477E+03,1.236467E-01,9.924643E-02,4.095267E+03,2.072730E+03,2.008009E-01,1.591601E-01,2.570442E+03,1.343217E+03,1.260347E-01,1.031427E-01
05:11:00,1.130071E+03,3.227397E+03,5.541128E-02,2.478212E-01,4.246619E+03,1.574563E+03,2.191851E-01,1.109874E-01,2.521740E+03,1.292090E+03,1.236467E-01,9.921672E-02,4.095269E+03,2.072230E+03,2.008009E-01,1.591217E-01,2.570443E+03,1.342756E+03,1.260348E-01,1.031072E-01
05:12:00,1.130076E+03,3.227010E+03,5.541153E-02,2.477914E-01,4.246621E+03,1.574110E+03,2.191852E-01,1.109556E-01,2.521741E+03,1.291704E+03,1.236468E-01,9.918711E-02,4.095270E+03,2.071732E+03,2.008010E-01,1.590835E-01,2.570444E+03,1.342296E+03,1.260348E-01,1.030719E-01
05:13:00,1.130081E+03,3.226623E+03,5.541177E-02,2.477617E-01,4.246622E+03,1.573660E+03,2.191853E-01,1.109238E-01,2.521742E+03,1.291320E+03,1.236468E-01,9.915762E-02,4.095272E+03,2.071237E+03,2.008011E-01,1.590454E-01,2.570445E+03,1.341838E+03,1.260348E-01,1.030368E-01
05:14:00,1.130086E+03,3.226238E+03,5.541202E-02,2.477321E-01,4.246624E+03,1.573212E+03,2.191854E-01,1.108922E-01,2.521743E+03,1.290938E+03,1.236469E-01,9.912824E-02,4.095274E+03,2.070744E+03,2.008012E-01,1.590076E-01,2.570446E+03,1.341382E+03,1.260349E-01,1.030017E-01
05:15:00,1.130091E+03,3.225853E+03,5.541226E-02,2.477026E-01,4.246625E+03,1.572766E+03,2.191854E-01,1.108608E-01,2.521743E+03,1.290557E+03,1.236469E-01,9.909900E-02,4.095275E+03,2.070253E+03,2.008013E-01,1.589699E-01,2.570447E+03,1.340928E+03,1.260349E-01,1.029669E-01
05:16:00,1.130096E+03,3.225469E+03,5.541251E-02,2.476731E-01,4.246626E+03,1.572321E+03,2.191855E-01,1.108295E-01,2.521744E+03,1.290178E+03,1.236469E-01,9.906987E-02,4.095277E+03,2.069765E+03,2.008013E-01,1.589324E-01,2.570447E+03,1.340475E+03,1.260350E-01,1.029321E-01
05:17:00,1.130101E+03,3.225093E+03,5.541275E-02,2.476442E-01,4.246628E+03,1.571888E+03,2.191856E-01,1.107989E-01,2.521745E+03,1.289807E+03,1.236470E-01,9.904140E-02,4.095279E+03,2.069288E+03,2.008014E-01,1.588958E-01,2.570448E+03,1.340033E+03,1.260350E-01,1.028981E-01
05:18:00,1.130106E+03,3.224721E+03,5.541300E-02,2.476157E-01,4.246629E+03,1.571462E+03,2.191856E-01,1.107689E-01,2.521746E+03,1.289441E+03,1.236470E-01,9.901334E-02,4.095280E+03,2.068819E+03,2.008015E-01,1.588598E-01,2.570449E+03,1.339596E+03,1.260350E-01,1.028646E-01
05:19:00,1.130111E+03,3.224352E+03,5.541324E-02,2.475873E-01,4.246631E+03,1.571039E+03,2.191857E-01,1.107390E-01,2.521747E+03,1.289079E+03,1.236471E-01,9.898551E-02,4.095282E+03,2.068354E+03,2.008016E-01,1.588241E-01,2.570450E+03,1.339163E+03,1.260351E-01,1.028314E-01
05:20:00,1.130116E+03,3.223984E+03,5.541349E-02,2.475591E-01,4.246632E+03,1.570619E+03,2.191858E-01,1.107095E-01,2.521748E+03,1.288719E+03,1.236471E-01,9.895788E-02,4.095283E+03,2.067893E+03,2.008017E-01,1.587887E-01,2.570451E+03,1.338734E+03,1.260351E-01,1.027984E-01
05:21:00,1.130121E+03,3.223619E+03,5.541373E-02,2.475310E-01,4.246633E+03,1.570203E+03,2.191859E-01,1.106801E-01,2.521748E+03,1.288362E+03,1.236471E-01,9.893044E-02,4.095285E+03,2.067435E+03,2.008017E-01,1.587535E-01,2.570452E+03,1.338307E+03,1.260352E-01,1.027656E-01
05:22:00,1.130126E+03,3.223255E+03,5.541398E-02,2.475031E-01,4.246635E+03,1.569789E+03,2.191859E-01,1.106510E-01,2.521749E+03,1.288007E+03,1.236472E-01,9.890320E-02,4.095287E+03,2.066981E+03,2.008018E-01,1.587187E-01,2.570452E+03,1.337883E+03,1.260352E-01,1.027331E-01
05:23:00,1.130130E+03,3.222886E+03,5.541422E-02,2.474748E-01,4.246636E+03,1.569370E+03,2.191860E-01,1.106214E-01,2.521750E+03,1.287648E+03,1.236472E-01,9.887561E-02,4.095288E+03,2.066521E+03,2.008019E-01,1.586833E-01,2.570453E+03,1.337454E+03,1.260352E-01,1.027001E-01
05:24:00,1.130135E+03,3.222516E+03,5.541447E-02,2.474463E-01,4.246638E+03,1.568949E+03,2.191861E-01,1.105918E-01,2.521751E+03,1.287287E+03,1.236473E-01,9.884791E-02,4.095290E+03,2.066059E+03,2.008020E-01,1.586479E-01,2.570454E+03,1.337023E+03,1.260353E-01,1.026671E-01
05:25:00,1.130140E+03,3.222146E+03,5.541471E-02,2.474180E-01,4.246639E+03,1.568530E+03,2.191861E-01,1.105622E-01,2.521752E+03,1.286927E+03,1.236473E-01,9.882029E-02,4.095292E+03,2.065599E+03,2.008021E-01,1.586126E-01,2.570455E+03,1.336594E+03,1.260353E-01,1.026341E-01
05:26:00,1.130145E+03,3.221778E+03,5.541495E-02,2.473897E-01,4.246640E+03,1.568112E+03,2.191862E-01,1.105327E-01,2.521753E+03,1.286569E+03,1.236473E-01,9.879277E-02,4.095293E+03,2.065141E+03,2.008021E-01,1.585774E-01,2.570456E+03,1.336166E+03,1.260354E-01,1.026012E-01
05:27:00,1.130150E+03,3.221410E+03,5.541520E-02,2.473614E-01,4.246642E+03,1.567696E+03,2.191863E-01,1.105034E-01,2.521753E+03,1.286211E+03,1.236474E-01,9.876533E-02,4.095295E+03,2.064685E+03,2.008022E-01,1.585424E-01,2.570456E+03,1.335739E+03,1.260354E-01,1.025685E-01
05:28:00,1.130155E+03,3.221043E+03,5.541544E-02,2.473332E-01,4.246643E+03,1.567281E+03,2.191864E-01,1.104742E-01,2.521754E+03,1.285855E+03,1.236474E-01,9.873799E-02,4.095297E+03,2.064231E+03,2.008023E-01,1.585075E-01,2.570457E+03,1.335314E+03,1.260354E-01,1.025358E-01
05:29:00,1.130160E+03,3.220677E+03,5.541568E-02,2.473052E-01,4.246644E+03,1.566868E+03,2.191864E-01,1.104451E-01,2.521755E+03,1.285501E+03,1.236475E-01,9.871075E-02,4.095298E+03,2.063779E+03,2.008024E-01,1.584728E-01,2.570458E+03,1.334890E+03,1.260355E-01,1.025033E-01
05:30:00,1.130165E+03,3.220312E+03,5.541592E-02,2.472771E-01,4.246646E+03,1.566457E+03,2.191865E-01,1.104161E-01,2.521756E+03,1.285147E+03,1.236475E-01,9.868362E-02,4.095300E+03,2.063329E+03,2.008025E-01,1.584382E-01,2.570459E+03,1.334468E+03,1.260355E-01,1.024708E-01
05:31:00,1.130170E+03,3.219949E+03,5.541617E-02,2.472492E-01,4.246647E+03,1.566047E+03,2.191866E-01,1.103872E-01,2.521757E+03,1.284795E+03,1.236476E-01,9.865659E-02,4.095301E+03,2.062881E+03,2.008025E-01,1.584038E-01,2.570460E+03,1.334047E+03,1.260356E-01,1.024386E-01
05:32:00,1.130175E+03,3.219586E+03,5.541641E-02,2.472213E-01,4.246649E+03,1.565639E+03,2.191867E-01,1.103585E-01,2.521757E+03,1.284445E+03,1.236476E-01,9.862966E-02,4.095303E+03,2.062435E+03,2.008026E-01,1.583696E-01,2.570461E+03,1.333628E+03,1.260356E-01,1.024064E-01
05:33:00,1.130180E+03,3.219224E+03,5.541665E-02,2.471935E-01,4.246650E+03,1.565234E+03,2.191867E-01,1.103298E-01,2.521758E+03,1.284095E+03,1.236476E-01,9.860284E-02,4.095305E+03,2.061991E+03,2.008027E-01,1.583355E-01,2.570461E+03,1.333211E+03,1.260356E-01,1.023743E-01
05:34:00,1.130185E+03,3.218863E+03,5.541689E-02,2.471658E-01,4.246651E+03,1.564829E+03,2.191868E-01,1.103014E-01,2.521759E+03,1.283747E+03,1.236477E-01,9.857612E-02,4.095306E+03,2.061549E+03,2.008028E-01,1.583016E-01,2.570462E+03,1.332795E+03,1.260357E-01,1.023424E-01
05:35:00,1.130190E+03,3.218503E+03,5.541714E-02,2.471382E-01,4.246653E+03,1.564427E+03,2.191869E-01,1.102730E-01,2.521760E+03,1.283401E+03,1.236477E-01,9.854952E-02,4.095308E+03,2.061109E+03,2.008029E-01,1.582678E-01,2.570463E+03,1.332381E+03,1.260357E-01,1.023106E-01
05:36:00,1.130195E+03,3.218144E+03,5.541738E-02,2.471106E-01,4.246654E+03,1.564027E+03,2.191869E-01,1.102448E-01,2.521761E+03,1.283056E+03,1.236478E-01,9.852302E-02,4.095310E+03,2.060672E+03,2.008029E-01,1.582342E-01,2.570464E+03,1.331969E+03,1.260358E-01,1.022789E-01
05:37:00,1.130200E+03,3.217786E+03,5.541762E-02,2.470832E-01,4.246656E+03,1.563628E+03,2.191870E-01,1.102167E-01,2.521762E+03,1.282712E+03,1.236478E-01,9.849663E-02,4.095311E+03,2.060236E+03,2.008030E-01,1.582008E-01,2.570465E+03,1.331558E+03,1.260358E-01,1.022474E-01
05:38:00,1.130205E+03,3.217429E+03,5.541786E-02,2.470558E-01,4.246657E+03,1.563231E+03,2.191871E-01,1.101887E-01,2.521762E+03,1.282370E+03,1.236478E-01,9.847034E-02,4.095313E+03,2.059803E+03,2.008031E-01,1.581675E-01,2.570465E+03,1.331148E+03,1.260358E-01,1.022159E-01
05:39:00,1.130210E+03,3.217074E+03,5.541810E-02,2.470284E-01,4.246658E+03,1.562836E+03,2.191872E-01,1.101608E-01,2.521763E+03,1.282029E+03,1.236479E-01,9.844417E-02,4.095314E+03,2.059372E+03,2.008032E-01,1.581344E-01,2.570466E+03,1.330741E+03,1.260359E-01,1.021847E-01
05:40:00,1.130215E+03,3.216719E+03,5.541834E-02,2.470012E-01,4.246660E+03,1.562443E+03,2.191872E-01,1.101331E-01,2.521764E+03,1.281690E+03,1.236479E-01,9.841811E-02,4.095316E+03,2.058943E+03,2.008033E-01,1.581015E-01,2.570467E+03,1.330335E+03,1.260359E-01,1.021535E-01
05:41:00,1.130219E+03,3.216365E+03,5.541858E-02,2.469740E-01,4.246661E+03,1.562051E+03,2.191873E-01,1.101055E-01,2.521765E+03,1.281352E+03,1.236480E-01,9.839215E-02,4.095318E+03,2.058516E+03,2.008033E-01,1.580687E-01,2.570468E+03,1.329931E+03,1.260360E-01,1.021224E-01
05:42:00,1.130224E+03,3.216013E+03,5.541883E-02,2.469470E-01,4.246662E+03,1.561662E+03,2.191874E-01,1.100781E-01,2.521766E+03,1.281015E+03,1.236480E-01,9.836630E-02,4.095319E+03,2.058092E+03,2.008034E-01,1.580361E-01,2.570469E+03,1.329528E+03,1.260360E-01,1.020915E-01
05:43:00,1.130229E+03,3.215661E+03,5.541907E-02,2.469200E-01,4.246664E+03,1.561274E+03,2.191874E-01,1.100508E-01,2.521766E+03,1.280680E+03,1.236480E-01,9.834056E-02,4.095321E+03,2.057669E+03,2.008035E-01,1.580036E-01,2.570469E+03,1.329127E+03,1.260360E-01,1.020607E-01
05:44:00,1.130234E+03,3.215311E+03,5.541931E-02,2.468931E-01,4.246665E+03,1.560888E+03,2.191875E-01,1.100236E-01,2.521767E+03,1.280346E+03,1.236481E-01,9.831494E-02,4.095322E+03,2.057249E+03,2.008036E-01,1.579713E-01,2.570470E+03,1.328728E+03,1.260361E-01,1.020301E-01
05:45:00,1.130239E+03,3.214961E+03,5.541955E-02,2.468662E-01,4.246667E+03,1.560504E+03,2.191876E-01,1.099965E-01,2.521768E+03,1.280014E+03,1.236481E-01,9.828941E-02,4.095324E+03,2.056830E+03,2.008037E-01,1.579392E-01,2.570471E+03,1.328330E+03,1.260361E-01,1.019995E-01
05:46:00,1.130244E+03,3.214605E+03,5.541979E-02,2.468389E-01,4.246668E+03,1.560637E+03,2.191876E-01,1.100058E-01,2.521769E+03,1.280068E+03,1.236482E-01,9.829356E-02,4.095326E+03,2.056918E+03,2.008037E-01,1.579460E-01,2.570472E+03,1.328220E+03,1.260362E-01,1.019911E-01
05:47:00,1.130249E+03,3.214247E+03,5.542003E-02,2.468114E-01,4.246669E+03,1.560840E+03,2.191877E-01,1.100202E-01,2.521770E+03,1.280193E+03,1.236482E-01,9.830320E-02,4.095327E+03,2.057090E+03,2.008038E-01,1.579592E-01,2.570473E+03,1.328150E+03,1.260362E-01,1.019857E-01
05:48:00,1.130254E+03,3.213890E+03,5.542027E-02,2.467840E-01,4.246671E+03,1.561129E+03,2.191878E-01,1.100405E-01,2.521771E+03,1.280422E+03,1.236482E-01,9.832078E-02,4.095329E+03,2.057366E+03,2.008039E-01,1.579803E-01,2.570474E+03,1.328127E+03,1.260362E-01,1.019840E-01
05:49:00,1.130259E+03,3.213534E+03,5.542051E-02,2.467567E-01,4.246672E+03,1.561506E+03,2.191879E-01,1.100671E-01,2.521771E+03,1.280770E+03,1.236483E-01,9.834747E-02,4.095331E+03,2.057762E+03,2.008040E-01,1.580108E-01,2.570474E+03,1.328156E+03,1.260363E-01,1.019862E-01
